40298	The weather here is getting cold and I really do not like that.	510591	هوای اینجا در حال سرد شدن است و من واقعاً آن را دوست ندارم.
40357	No man alive would believe it.	1758616	هیچ انسان زنده ای، آن را باور نخواهد کرد.
40397	Everybody seeks happiness.	915305	همه به دنبال خوشبختی هستند.
40398	You can invite any person you like.	888640	تو می توانی هر که را بخواهی دعوت کنی.
40454	Who made the doll?	2512956	چه کسی عروسک را درست کرده است؟
40624	Do you mind if I smoke?	754083	ناراحت نمی شوی اگر که سیگار بکشم؟
40767	Even though it is raining, I don't care at all.	2170234	هرچند بارونیه هوا ولی اصلا اهمیتی نمی دم.
40877	Not a word did he speak.	2165621	یک کلمه هم حرف نزد
40945	I'll call you a taxi.	696564	من برایت به تاکسی تلفن خواهم کرد.
41014	Many people were deceived by the advertisement.	401635	خیلی ها از تبلیغات فریب خوردند.
41016	A crowd of people were present at a party.	401637	جمعیت زیادی از مردم در جشن حاضر بودند.
41017	A good many people have told me to take a holiday.	401659	خیلی ها به من پیشنهاد رفتن به تعطیلات را داده اند.
41018	Numbers of people came from all over the country.	401640	شمار زیادی از مردم از سرتاسر کشور آمده اند.
41019	Many people were waiting in line.	401648	خیلی ها در صف منتظر بودند.
41048	A lot of things happened and my schedule was messed up.	2171564	اتفاقات زیادی افتاد و همه برنامه ریزی ام بهم ریخت.
41171	Most Japanese temples are made of wood.	773732	اکثر معبدهای ژاپنی از چوب ساخته شده‌اند.
41177	People feel most at ease when they are at home.	1438213	مردم وقتی در خانه هستند، بیشترین احساس راحتی را می‌کنند.
41181	Most people like watching TV.	813127	خیلی از مردم تلویزیون دیدن را دوست دارند.
41193	Most girls are kind.	2758028	اغلب دختران مهربان هستند.
41707	It's time you faced reality.	705510	الآن زمانی است که با واقعیت روبرو شدی.
41854	Can you make it on time?	705015	می توانی آن را به موقع بسازی؟
41887	It is up to you how you take it.	1567930	به تو بستگی دارد که چگونه آن را بپذیری.
42178	It is he.	773650	این او است.
42186	It has developed into a very large city.	912550	این شهر گسترش یافته و به شهر بزرگی تبدیل شده است.
42366	That runs against my principles.	2174752	آن بر خلاف اصول من است.
42369	That is the exactly the same idea as I have.	1757152	دقیقاً همان ایده ای است که من دارم.
42543	It was a problem difficult to solve.	809579	این مسئله‌ای بود که به سختی حل می‌شد.
42680	It was a very long meeting.	613637	این دیدار بسیار طولانی بود.
43199	I have a rough idea where it is.	912542	کمابیش می‌دانم کجا است.
43205	Search your pockets again to make sure of it.	1085115	دوباره جیب هایت را بگرد تا مطمئن شوی.
43550	The medicine tastes bitter.	510557	دارو ها مزه تلخی دارند.
43851	I got the book back from him.	2171608	کتاب رو ازش پس گرفتم.
43880	Did you order the book?	511230	آيا شما كتاب سفارش داديد؟
44126	It is impossible to resolve the conflict.	1081098	حل مخاصمه، غیر ممکن است.
44363	I had no choice but to take the plane.	805110	من انتخاب دیگری نداشتم جز اینکه سوار هواپیما شوم.
44567	One of the cats is black, the other is brown.	888518	یکی از گربه ها سیاه است و دیگری قهوه ای است.
44860	The store is open all the year round.	960861	این فروشگاه در تمام طول سال باز است.
45028	The investigation is under way.	644165	تحقیقات شروع می شود.
45542	He is a little slow, but otherwise he is a good student.	654672	او کمی کند است، وگرنه شاگرد خوبی است.
45898	Building the steel factory was a great enterprise.	1485595	ايجاد يک کارخانه فولاد، سرمايه‌گذاري بزرگي بود.
46038	They are just waiting for the storm to pass.	1888909	آنها فقط منتظرند که توفان تمام شود.
46106	The new store is going to open next week.	773728	فروشگاه جدید هفته‌ی آینده باز می‌شود.
46230	I cannot help laughing at the joke.	756750	من نتوانستم جلو خنده ام را به آن جوک بگیرم.
46252	The elephant was brought to the zoo.	639998	آن فیل به باغ وحش برده شد.
46376	The boy sat on a chair.	1469343	پسر روی یک صندلی نشست.
46506	The novelist gathered materials for his work.	704995	رمان نویس مستندات را برای کارش جمع آوری می کند.
46528	The novel has sold almost 20000 copies.	753604	این داستان تقریبا در 20000 نسخه فروش رفته است.
46556	The little boy gazed at the huge elephant, eyes wide open.	848109	آن پسر بچه با چشمانی باز به آن فیل بزرگ خیره شد.
46642	The little girl is not capable of riding a bicycle.	866473	آن دختر کوچولو قادر به سوار شدن به دوچرخه نیست.
46667	The book is of great value.	786224	آن کتاب ارزش والایی دارد.
46678	The accident happened two years ago.	1609793	حادثه دو سال پیش اتفاق افتاد.
46755	Who wrote the letter?	823716	چه کسی این نامه را نوشته است؟
46998	Since that time we have not seen him.	510628	از آن موقع به بعد ما او را ندیدیم.
47049	They are the only people who know the fact.	509426	آنها تنها کسانی هستند که حقیقت را می دانند.
47210	It is difficult for me to handle the case.	586990	برای من مشکل است که از پس این مورد بر آیم.
47467	That child has no fear of water.	510556	آن کودک از آب ترسی ندارد.
47496	The child was almost drowned.	1440485	احتمالا بچه غرق شده بود
47518	This child did nothing but cry.	809574	این بچه کاری جز گریه کردن نداشت.
47653	The work is actually finished.	960840	کارم واقعا تمام شده است.
47669	The work requires ten men for ten days.	866491	این کار به ده نفر برای ده روز نیاز دارد.
47732	There are many monkeys on the mountain.	773841	در آن کوهستان میمون زیاد است.
47973	The idea is not in itself a bad one.	1758647	این ایده به خودی خود ایده بدی نیست.
48137	What is the depth of the lake?	652647	عمق دریاچه چقدر است؟
48167	The old cottage had only one bed, so we all took turns sleeping in it.	554376	آن کلبه‌ی قدیمی فقط یک تخت داشت. بنا بر این، به نوبت روی آن می‌خوابیدیم.
48444	The whale has been found off the coast of Wakayama.	1883265	نهنگ در ساحل واکایاما پیدا شده بود.
48588	Both brothers are still alive.	1040830	هر دو برادر هنوز زنده اند.
48594	The army made inroads into the neighboring country.	1040842	ارتش کشور همسایه را اشغال کرد.
48710	That fish lives in fresh water.	773872	آن ماهی در آب شیرین زندگی می‌کند.
48803	If he doesn't want to learn, we can't make him.	2736620	اگر او نمی خواهد یاد بگیرد، ما نمی توانیم او را مجبور کنیم.
48865	The nurse cared for the patient very tenderly.	1582725	پرستار با ملاطفت بسیار از بیمار مراقبت کرد.
